recordID,acceptedNameUsage,verbatimIdentification,species,kingdom,phylum,class,order,family,taxonRank,locationID,higherGeographyID,locality,locationRemarks,lat,long,countryCode_alpha3,occurrenceStatus,occurrenceRemarks,establishmentMeans,occurrenceReference,eradicationStatus,eradicationYear,eradicationReference,estimatedIntroductionDate,firstObservationRecord,firstPublishedRecord,firstRecordReference,habitat,isInvasive,invasiveReference
1224,"Hyadesia Megnin, 1889",Hyadesia sp.,Hyadesia sp.,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Hyadesiidae,genus,MACQUA,sub-Antarctic,Macquarie,Macquarie Island,-54.62342985,158.8592739,AUS,present,,introduced,[174],,,,,,,,terrestrial,Inconclusive,
1225,Hydnangium carneum Wallr.,Hydnangium carneum,Hydnangium carneum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Falkland Islands,-51.78640574,-59.10198666,FLK,present,,introduced,[211],,,,,,,,host,Inconclusive,
1226,Hydrangea macrophylla (Thunb.) Ser.,Hydrangea hortensis,Hydrangea macrophylla,Plantae,Tracheophyta,Magnoliopsida,Cornales,Hydrangeaceae,species,NAMSTP,sub-Antarctic,New Amsterdam and St. Paul,ële Amsterdam,-38.26674246,77.54711913,ATF,present,at base,introduced,[340],,,,,,,,terrestrial,Non-invasive,[340]
1227,Hydrangea macrophylla (Thunb.) Ser.,Hydrangea macrophylla,Hydrangea macrophylla,Plantae,Tracheophyta,Magnoliopsida,Cornales,Hydrangeaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,,introduced,[212][217],,,,,2007,2009,[217],terrestrial,Non-invasive,[217]
1228,"Hylotrupes bajulus (Linnaeus, 1758)",Hylotrupes bajulus,Hylotrupes bajulus,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,species,TRISTI,sub-Antarctic,Tristan group,Gough Island,-37.28580305,-12.47670702,SHN,present,synanthropic,introduced,[333],,,,1956-1999,,,[333],terrestrial,Non-invasive,[333]
1229,"Hylurgus ligniperda (J.C.Fabricius, 1787)",Hylurgus ligniperda,Hylurgus ligniperda,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,species,TRISTI,sub-Antarctic,Tristan group,Gough Island,-37.28580305,-12.47670702,SHN,present,synanthropic,introduced,[3][333],,,,,,,,terrestrial,Non-invasive,[333]
1230,Hymenophyllum falklandicum Baker,Hymenophyllum falklandicum,Hymenophyllum falklandicum,Plantae,Tracheophyta,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,species,ACBR02,Antarctica,South Orkney Islands,Signy Island,-60.6413192,-45.24235979,ATA,absent,eradicated,introduced,[289],eradicated,1973,[289],1968,1968,1979,[289],terrestrial,Non-invasive,[289]
1231,Hypericum androsaemum L.,Hypericum androsaemum,Hypericum androsaemum,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,species,CAMPBE,sub-Antarctic,Campbell,Campbell Island/Motu Ihupuku,-52.53763652,169.1425801,NZL,present,persistent alien,introduced,[65][134][191],,,,,1971,1975,[191],terrestrial,Inconclusive,
1232,Hypericum humifusum L.,Hypericum humifusum,Hypericum humifusum,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,species,CROZET,sub-Antarctic,Crozet,ële de la Possession,-46.21174594,51.24779081,ATF,present,"persistent alien, ephemeral species",introduced,[1][65][130][338],,,,,1989,,[130],terrestrial,Non-invasive,[338]
1233,Hypericum tetrapterum Fries,Hypericum tetrapterum,Hypericum tetrapterum,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,species,SGEORG,sub-Antarctic,South Georgia and the South Sandwich Islands,South Georgia,-54.31514083,-36.70984596,SGS,present,"persistent alien, last seen 2005",introduced,[1][65][214][333][346][354],,,,1969 or before,,,[333],terrestrial,Non-invasive,[346][354]
1234,"Hyperlasion viridiventris (Frey, 1945)",Hyperlasion viridiventris,Hyperlasion viridiventris,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,species,TRISTI,sub-Antarctic,Tristan group,Nightingale Island,-37.28580305,-12.47670702,SHN,present,,introduced,[374],,,,,2005,2013,[374],terrestrial,Inconclusive,
1235,"Hyperlasion viridiventris (Frey, 1945)",Hyperlasion viridiventris,Hyperlasion viridiventris,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,,introduced,[374],,,,,2005,2013,[374],terrestrial,Inconclusive,
1236,"Hypoaspis evansi Hunter, 1964",Hypoaspis evansi,Hypoaspis evansi,Animalia,Arthropoda,Arachnida,Mesostigmata,Laelapidae,species,MACQUA,sub-Antarctic,Macquarie,Macquarie Island,-54.62342985,158.8592739,AUS,uncertain,,introduced,[18][174],,,,,,,,terrestrial|marine,Inconclusive,
1237,Hypochaeris glabra L.,Hypochaeris glabra,Hypochaeris glabra,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,TRISTI,sub-Antarctic,Tristan group,Gough Island,-37.28580305,-12.47670702,SHN,uncertain,doubtful record,introduced,[65][208][344],,,,,1904,1905,[131][184],terrestrial,Non-invasive,[131]
1238,Hypochaeris glabra L.,Hypochaeris glabra,Hypochaeris glabra,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,"commonly found, although usually not in large numbers, low impact",introduced,[65][93][97][212][217][344],,,,,1873,1875,[97][217][356],terrestrial,Non-invasive,[217]
1239,Hypochaeris radicata L.,Hypochaeris radicata,Hypochaeris radicata,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,CAMPBE,sub-Antarctic,Campbell,Campbell Island/Motu Ihupuku,-52.53763652,169.1425801,NZL,present,naturalised,introduced,[65][129][134][222],,,,,1907,1909,[134],terrestrial,Inconclusive,
1240,Hypochaeris radicata L.,Hypochaeris radicata,Hypochaeris radicata,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,KERGUE,sub-Antarctic,Kerguelen,ëles Kerguelen,-49.32249108,69.47727492,ATF,present,,introduced,[1][65][130],,,,,1997,,[130],terrestrial,Inconclusive,
1241,Hypochaeris radicata L.,Hypochaeris radicata,Hypochaeris radicata,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,PEDWAR,sub-Antarctic,Prince Edward Islands,Marion Island,-46.79491038,37.79328163,ZAF,absent,persistent alien,introduced,[16][223][222],eradicated,1997,[16][276],,1953,1971,[16][203],terrestrial,Non-invasive,[16][276]
1242,Hypochaeris radicata L.,Hypochaeris radicata,Hypochaeris radicata,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,found locally,introduced,[212][217],,,,,2007,2009,[217],terrestrial,Non-invasive,[217]
1243,Hypochaeris radicata subsp. radicata,Hypochaeris radicata subsp. radicata,Hypochaeris radicata,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,subspecies,FALKLA,sub-Antarctic,Falklands/Malvinas,East Falkland,-51.78640574,-59.10198666,FLK,present,widespread and common,introduced,[65][81][211][275][333],,,,,1935-1938,1939,[83],terrestrial,Invasive,[81][275]
1244,Hypochaeris radicata subsp. radicata,Hypochaeris radicata subsp. radicata,Hypochaeris radicata,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,subspecies,FALKLA,sub-Antarctic,Falklands/Malvinas,West Falkland,-51.78640574,-59.10198666,FLK,present,widespread and common,introduced,[65][81][83][88][211][275][333],,,,,1937,1939,[83][88],terrestrial,Invasive,[81][275]
1245,"Hypogastrura C.Bourlet, 1839",Hypogastrura sp.,Hypogastrura sp.,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,genus,TRISTI,sub-Antarctic,Tristan group,Gough Island,-37.28580305,-12.47670702,SHN,uncertain,doubtful,uncertain,[3],,,,,,,,terrestrial,Non-invasive,[3]
1246,"Hypogastrura C.Bourlet, 1839",Hypogastrura delicatula,Hypogastrura delicatula,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,uncertain,doubtful,uncertain,[3],,,,,,,,terrestrial,Non-invasive,[3]
1247,"Hypogastrura manubrialis (Tullberg, 1869)",Hypogastrura cf. manubrialis,Hypogastrura sp.,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,genus,CROZET,sub-Antarctic,Crozet,ële de la Possession,-46.21174594,51.24779081,ATF,uncertain,1 record,introduced,[24][27],,,,,1968,1981,[27],terrestrial,Non-invasive,[27]
1248,"Hypogastrura purpurescens (J.Lubbock, 1870)",Hypogastrura purpurescens,Hypogastrura purpurescens,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,CAMPBE,sub-Antarctic,Campbell,Campbell Island/Motu Ihupuku,-52.53763652,169.1425801,NZL,present,,introduced,[24][107][141],,,,,,1949,[107],terrestrial,Inconclusive,
1249,"Hypogastrura purpurescens (J.Lubbock, 1870)",Hypogastrura purpurescens,Hypogastrura purpurescens,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,KERGUE,sub-Antarctic,Kerguelen,ëles Kerguelen,-49.32249108,69.47727492,ATF,present,persistent alien,introduced,[1][27][340],,,,,1973,1981,[27],terrestrial,Inconclusive,
1250,"Hypogastrura purpurescens (J.Lubbock, 1870)",Hypogastrura purpurescens,Hypogastrura purpurescens,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,MACQUA,sub-Antarctic,Macquarie,Macquarie Island,-54.62342985,158.8592739,AUS,present,naturalised,introduced,[1][8][18][24][141],,,,early part of the 20th century,,1937,[18][26],terrestrial,Inconclusive,
1251,"Hypogastrura purpurescens (J.Lubbock, 1870)",Hypogastrura purpurescens,Hypogastrura purpurescens,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,SGEORG,sub-Antarctic,South Georgia and the South Sandwich Islands,South Georgia,-54.31514083,-36.70984596,SGS,present,persistent alien,introduced,[1][24][26][213],,,,,1982,1999,[26][351],terrestrial,Invasive,[213]
1252,"Hypogastrura viatica (Bagnall, 1940)",Hypogastrura viatica,Hypogastrura viatica,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,CROZET,sub-Antarctic,Crozet,ële de la Possession,-46.21174594,51.24779081,ATF,present,persistent alien,introduced,[1][24][27],,,,,1972,1981,[27],terrestrial,Invasive,[304]
1253,"Hypogastrura viatica (Bagnall, 1940)",Hypogastrura viatica,Hypogastrura viatica,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,KERGUE,sub-Antarctic,Kerguelen,ëles Kerguelen,-49.32249108,69.47727492,ATF,present,persistent alien,introduced,[1][24][340],,,,,1972,1981,[27],terrestrial,Invasive,[304]
1254,"Hypogastrura viatica (Bagnall, 1940)",Hypogastrura viatica,Hypogastrura viatica,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,MACQUA,sub-Antarctic,Macquarie,Macquarie Island,-54.62342985,158.8592739,AUS,present,naturalised,introduced,[1][8][18][24][141],,,,,1901,1909,[26],terrestrial,Invasive,[18]
1255,"Hypogastrura viatica (Bagnall, 1940)",Hypogastrura viatica,Hypogastrura viatica,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,ACBR03,Antarctica,North-west Antarctic Peninsula,Adelaide Island,-69,-65,ATA,uncertain,either extinct or in low numbers,introduced,[285][306],,,,,,,,terrestrial,Non-invasive,[285]
1256,"Hypogastrura viatica (Bagnall, 1940)",Hypogastrura viatica,Hypogastrura viatica,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,ACBR03,Antarctica,North-west Antarctic Peninsula,"Barrientos Island, South Shetland Islands",-69,-65,ATA,present,cosmopolitan,introduced,[102],,,,,2011,2018,[102],terrestrial,Non-invasive,[102]
1257,"Hypogastrura viatica (Bagnall, 1940)",Hypogastrura viatica,Hypogastrura viatica,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,ACBR03,Antarctica,North-west Antarctic Peninsula,"Deception Island, South Shetland Islands",-69,-65,ATA,present,"persistent, abundant",introduced,[100][123][220][221],,,,,1948-1949,1949,[100][110][123],terrestrial,Non-invasive,[110]
1258,"Hypogastrura viatica (Bagnall, 1940)",Hypogastrura viatica,Hypogastrura viatica,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,ACBR03,Antarctica,North-west Antarctic Peninsula,Devil Island,-69,-65,ATA,present,,introduced,[110][220],,,,,2010,2013,[110],terrestrial,Inconclusive,[110]
1259,"Hypogastrura viatica (Bagnall, 1940)",Hypogastrura viatica,Hypogastrura viatica,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,ACBR03,Antarctica,North-west Antarctic Peninsula,"Half Moon Island, South Shetland Islands",-69,-65,ATA,present,,introduced,[110],,,,,,2012,[123],terrestrial,Inconclusive,[110]
1260,"Hypogastrura viatica (Bagnall, 1940)",Hypogastrura viatica,Hypogastrura viatica,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,ACBR03,Antarctica,North-west Antarctic Peninsula,LŽonie Island,-69,-65,ATA,uncertain,either extinct or in low numbers,introduced,[100][110][306],,,,before 1993,1993,1995,[100][306],terrestrial,Non-invasive,[110]
1261,"Hypogastrura viatica (Bagnall, 1940)",Hypogastrura viatica,Hypogastrura viatica,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,ACBR03,Antarctica,North-west Antarctic Peninsula,Neko Harbour,-69,-65,ATA,present,,introduced,[110],,,,,,2012,[100],terrestrial,Inconclusive,[110]
1262,"Hypogastrura viatica (Bagnall, 1940)",Hypogastrura viatica,Hypogastrura viatica,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,ACBR03,Antarctica,North-west Antarctic Peninsula,Tower Island,-69,-65,ATA,present,,introduced,[100][110],,,,,1966,1971,[100][110],terrestrial,Inconclusive,[110]
1263,"Hypogastrura viatica (Bagnall, 1940)",Hypogastrura viatica,Hypogastrura viatica,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,PEDWAR,sub-Antarctic,Prince Edward Islands,Marion Island,-46.79491038,37.79328163,ZAF,uncertain,persistent alien,introduced,[1][24][42][285],,,,,1972,1981,[27],terrestrial,Non-invasive,[24]
1264,"Hypogastrura viatica (Bagnall, 1940)",Hypogastrura viatica,Hypogastrura viatica,Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,species,SGEORG,sub-Antarctic,South Georgia and the South Sandwich Islands,South Georgia,-54.31514083,-36.70984596,SGS,present,widespread and abundant,introduced,[1][24][26][213][285],,,,,1961,1970,[26],terrestrial,Invasive,[26][142][213][304]
1265,"Hypoponera eduardi (Forel, 1894)",Hypoponera eduardi,Hypoponera eduardi,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,three sites,introduced,[55][64][384],,,,,1977,1980,[64][384],terrestrial,Non-invasive,[64]
1266,Hypoxylon fragiforme (Pers.) J.Kickx f.,Hypoxylon fragiforme,Hypoxylon fragiforme,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,species,ACBR03,Antarctica,North-west Antarctic Peninsula,"King George Island, South Shetland Islands",-69,-65,ATA,absent,eradicated,introduced,[312],eradicated,2008,[312],2007/2008,2007/2008,2011,[312],terrestrial,Non-invasive,[312]
1267,"Indotritia javensis (Sellnick, 1923)",Indotritia javensis,Indotritia javensis,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Oribotritiidae,species,NAMSTP,sub-Antarctic,New Amsterdam and St. Paul,ële Amsterdam,-38.26674246,77.54711913,ATF,present,,introduced,[340],,,,,,,,terrestrial,Inconclusive,
1268,Iphidozercon Berlese,Iphidozercon sp.,Iphidozercon sp.,Animalia,Arthropoda,Arachnida,Mesostigmata,Ascidae,genus,MACQUA,sub-Antarctic,Macquarie,Macquarie Island,-54.62342985,158.8592739,AUS,uncertain,,introduced,[18][174],,,,,,,,terrestrial,Inconclusive,
1269,Isolepis cernua (Vahl) Roem. & Schult.,Scirpus cernuus,Isolepis cernua,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,,introduced,[184],,,,,1908-1909,1913,[184],terrestrial|freshwater,Inconclusive,
1270,"Isotoma C.Bourlet, 1839",Isotoma sp.,Isotoma sp.,Animalia,Arthropoda,Collembola,Poduromorpha,Isotomidae,genus,ACBR03,Antarctica,North-west Antarctic Peninsula,"Rothera Research Station, Marguerite Bay",-69,-65,ATA,absent,eradicated,introduced,[310],eradicated,2005,[310],2005,2005,2010,[310],terrestrial,Non-invasive,[310]
1271,"Isotoma C.Bourlet, 1839",Isotoma sp.,Isotoma sp.,Animalia,Arthropoda,Collembola,Poduromorpha,Isotomidae,genus,TRISTI,sub-Antarctic,Tristan group,Gough Island,-37.28580305,-12.47670702,SHN,uncertain,doubtful,uncertain,[3],,,,,,,,terrestrial,Non-invasive,[3]
1272,"Isotomurus Bšrner, 1903",Isotomurus sp. cf. palustris,Isotomurus sp.,Animalia,Arthropoda,Collembola,Poduromorpha,Isotomidae,genus,KERGUE,sub-Antarctic,Kerguelen,ëles Kerguelen,-49.32249108,69.47727492,ATF,present,persistent alien,introduced,[1][24][27][340],,,,,1972,1981,[27],terrestrial,Inconclusive,
1273,"Isotomurus maculatus (SchŠffer, 1896)",Isotomurus maculatus,Isotomurus maculatus,Animalia,Arthropoda,Collembola,Poduromorpha,Isotomidae,species,KERGUE,sub-Antarctic,Kerguelen,ëles Kerguelen,-49.32249108,69.47727492,ATF,present,,introduced,[24],,,,,,,,terrestrial,Inconclusive,
1274,"Isotomurus maculatus (SchŠffer, 1896)",Isotomurus maculatus,Isotomurus maculatus,Animalia,Arthropoda,Collembola,Poduromorpha,Isotomidae,species,PEDWAR,sub-Antarctic,Prince Edward Islands,Marion Island,-46.79491038,37.79328163,ZAF,present,invasive,introduced,[16][24][223],,,,,1972,1981,[27],terrestrial,Invasive,[16]
1275,"Isotomurus palustris Muller, 1776",Isotomurus palustris,Isotomurus palustris,Animalia,Arthropoda,Collembola,Poduromorpha,Isotomidae,species,MACQUA,sub-Antarctic,Macquarie,Macquarie Island,-54.62342985,158.8592739,AUS,present,localised populations,introduced,[24][100],,,,,2004,2010,[100],terrestrial,Non-invasive,[100]
1276,"Jacksonia papillata Theobald, 1923",Jacksonia papillata,Jacksonia papillata,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,species,ANTIPO,sub-Antarctic,Antipodes,Antipodes Islands,-49.67979937,178.7673311,NZL,present,,introduced,[9][55][171],,,,,1969,1974,[172],terrestrial,Inconclusive,
1277,"Jacksonia papillata Theobald, 1923",Jacksonia papillata,Jacksonia papillata,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,species,AUCKLA,sub-Antarctic,Auckland,Auckland Islands,-50.69186457,166.1163441,NZL,present,,introduced,[9][55][171],,,,,1963,1974,[172],terrestrial,Inconclusive,
1278,"Jacksonia papillata Theobald, 1923",Jacksonia papillata,Jacksonia papillata,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,species,CAMPBE,sub-Antarctic,Campbell,Campbell Island/Motu Ihupuku,-52.53763652,169.1425801,NZL,present,,introduced,[9][55][135][171],,,,,1961,1964,[135],terrestrial,Inconclusive,
1279,"Jacksonia papillata Theobald, 1923",Jacksonia papillata,Jacksonia papillata,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,East Falkland,-51.78640574,-59.10198666,FLK,present,,introduced,[55][165][171],,,,,,1984,[165],terrestrial,Inconclusive,
1280,"Jacksonia papillata Theobald, 1923",Jacksonia papillata,Jacksonia papillata,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,species,MACQUA,sub-Antarctic,Macquarie,Macquarie Island,-54.62342985,158.8592739,AUS,present,widespread,introduced,[1][8][9][18][55][171],,,,,1960-1961,,[18],terrestrial,Invasive,[18]
1281,"Jacksonia papillata Theobald, 1923",Jacksonia papillata,Jacksonia papillata,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,species,SGEORG,sub-Antarctic,South Georgia and the South Sandwich Islands,South Georgia,-54.31514083,-36.70984596,SGS,present,,introduced,[1][55][147][171][333],,,,,1961,1970,[147],terrestrial|host,Inconclusive,
1282,"Jacksonia papillata Theobald, 1923",Jacksonia papillata,Jacksonia papillata,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,species,TRISTI,sub-Antarctic,Tristan group,Gough Island,-37.28580305,-12.47670702,SHN,present,rare,introduced,[3][55][58][59][333],,,,,1955,1960,[59],terrestrial,Non-invasive,[58]
1283,Juncus acutiflorus Ehrh. ex Hoffm.,Juncus acutiflorus,Juncus acutiflorus,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,species,CROZET,sub-Antarctic,Crozet,ële de la Possession,-46.21174594,51.24779081,ATF,present,persistent alien,introduced,[1][65][130],,,,,1989,,[130],terrestrial|freshwater,Inconclusive,
1284,Juncus acutiflorus Ehrh. ex Hoffm.,Juncus acutiflorus,Juncus acutiflorus,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,species,KERGUE,sub-Antarctic,Kerguelen,ëles Kerguelen,-49.32249108,69.47727492,ATF,present,,introduced,[1][65][130],,,,,1996,,[130],terrestrial|freshwater,Inconclusive,
1285,Juncus articulatus L.,Juncus articulatus,Juncus articulatus,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,species,AUCKLA,sub-Antarctic,Auckland,Auckland Islands,-50.69186457,166.1163441,NZL,present,restricted distribution,introduced,[65][125],,,,,1973,1975,[125],terrestrial|freshwater,Non-invasive,[125]
